text,conclusi,percent
"RT @krupnan: ศัพท์เกี่ยวกับอวกาศ🚀#Mars ดาวอังคารMercury ดาวพุธJupiter ดาวพฤหัสบดีVenus ดาวศุกร์Saturn ดาวเสาร์Uranus ดาวยูเรนัสNeptu…
",POSITIVE,75.79905986785889
"RT @AntonioParis: Thanks to @JPMajor for processing the first clear images of #Mars from the #InSightLanding today! #marslanding #NASASocia…
",POSITIVE,81.163489818573
"RT @NASAInSight: I'm flying through the Martian atmosphere at thousands of miles per hour. It's really heating up outside (like 2,700 degre…
",POSITIVE,74.95584487915039
"RT @Mewada14: #Kabir_Is_SupremeGod तीन देव की जो करते भक्ति,उनकी कभी न होय मुक्ति।गुण तीनो की भक्ति में, भूल पड़ो संसार।कहे कबीर निज ना…
",POSITIVE,75.79905986785889
"RT @NASAInSight: There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
"RT @NASAJPL: We'll always have #Mars.After relaying live communications for @NASAInSight as it landed, the tiny #MARCO B cubesat sent bac…
",POSITIVE,78.59351634979248
"RT @DOOM: good luck... https://t.co/GEZATUouPQ
",POSITIVE,74.96314644813538
"RT @NASAInSight: There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
"RT @NASAInSight: There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
"RT @DOOM: good luck... https://t.co/GEZATUouPQ
",POSITIVE,74.96314644813538
"RT @nasahqphoto: .@NASAInSight team members rejoice @NASAJPL after getting confirmation of a successful landing on Mars. #MarsLanding Image…
",POSITIVE,75.96830129623413
"RT @KofieYeboah: NASA pulling up on Mars like#MarsLanding https://t.co/bKt7Hs0uy2
",POSITIVE,75.65912008285522
"RT @NASAInSight: There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
"RT @PrimeCreator2: @JeremyRobards7 @tee10202 @murphy991776 @staggerlee422 @AboveTheBurgh @MAGAforc @GABrecken @glammalg11 @FlaRhps @PGHpatr…
",POSITIVE,75.79905986785889
"RT @NASAInSight: There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
"RT @VP: Congratulations to @NASA, @LockheedMartin, @ulalaunch, &amp; all who made today's @NASAInSight #MarsLanding possible! This marks the 8t…
",POSITIVE,76.34823322296143
"RT @DOOM: good luck... https://t.co/GEZATUouPQ
",POSITIVE,74.96314644813538
"Mark Watney has been found! #InSight #MarsLanding https://t.co/sV0Bp913yK
",POSITIVE,75.46964287757874
"RT @NASAInSight: There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
"RT @NASAJPL: The #MarsLanding Handshake https://t.co/XVC2a5hKQz
",POSITIVE,75.79905986785889
"RT @NASA: Our @NASAInSight spacecraft stuck the #MarsLanding!Its new home is Elysium Planitia, a still, flat region where it’s set to stu…
",POSITIVE,78.74215245246887
"RT @NASAInSight: There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
"良かったねー、火星にインサイトが無事に着陸。わたしは熟睡中でしたが。
",POSITIVE,75.79905986785889
"RT @NASAInSight: There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
"RT @rzznyks: Dünyaya Mars ve belki evren hakkında detaylı bilgi gönderecek olan NASA'nın InSight adlı aracı Mayıs ayında başladığı yolculuğ…
",POSITIVE,75.79905986785889
"RT @realDonaldTrFan: We landed a probe on MARS? Bad misteak! Why'd OBAMA send a probe to Mars? What if it starts a World War? Scientists te…
",POSITIVE,76.69087052345276
"RT @YazzieSays: Good day at work today 😌 https://t.co/Ra3u0Gwo1Q
",POSITIVE,74.93611574172974
"here's a salute from animated leejonghyun for the team who made it possible! 👏❤ #animated #leejonghyun… https://t.co/HJteB40Nsh
",POSITIVE,77.1740972995758
"RT @DOOM: good luck... https://t.co/GEZATUouPQ
",POSITIVE,74.96314644813538
"RT @NASAInSight: There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
"RT @NASAInSight: There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
"RT @NASAInSight: There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
"RT @NASAInSight: There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
"RT @NASAInSight: There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
"RT @nasahqphoto: .@NASAInSight team members rejoice @NASAJPL after getting confirmation of a successful landing on Mars. #MarsLanding Image…
",POSITIVE,75.96830129623413
"RT @councilofdc: The #MarsLanding was successful! The Mars Explorer will now study why the population of Mars and the population of the Dis…
",POSITIVE,83.95370244979858
"RT @NASAInSight: There’s a quiet beauty here. Looking forward to exploring my new home. #MarsLanding https://t.co/mfClzsfJJr
",POSITIVE,76.18334293365479
"RT @NASAInSight: WHOOSH! My parachute is out. Time to say goodbye to my heat shield and stretch my legs. #MarsLanding https://t.co/TmcRoB94…
",POSITIVE,83.73746275901794
"RT @VP: Congratulations to @NASA, @LockheedMartin, @ulalaunch, &amp; all who made today's @NASAInSight #MarsLanding possible! This marks the 8t…
",POSITIVE,76.34823322296143
